drug_internal_id,protein_id,pchembl_max,pchembl_avg,num_measurements,edge_type
155045,CHEMBL225,8.7,8.36,3,binds_to
155045,CHEMBL1293235,8.3,8.3,1,binds_to
155045,CHEMBL1833,8.18,7.8,4,binds_to
155045,CHEMBL1075138,8.0,8.0,1,binds_to
155045,CHEMBL231,7.96,7.15,4,binds_to
155045,CHEMBL222,7.89,7.62,3,binds_to
155045,CHEMBL228,7.75,7.08,3,binds_to
155045,CHEMBL3371,7.63,7.4,3,binds_to
155045,CHEMBL219,7.47,7.38,2,binds_to
155045,CHEMBL234,7.34,7.15,3,binds_to
155045,CHEMBL217,7.17,6.93,3,binds_to
155045,CHEMBL229,7.08,6.94,2,binds_to
155045,CHEMBL223,6.82,6.67,2,binds_to
155045,CHEMBL2056,6.73,6.62,3,binds_to
155045,CHEMBL214,6.66,6.66,1,binds_to
155045,CHEMBL1821,6.62,6.19,2,binds_to
155045,CHEMBL1942,6.59,6.27,3,binds_to
155045,CHEMBL1941,6.55,6.55,1,binds_to
155045,CHEMBL216,6.54,6.08,3,binds_to
155045,CHEMBL245,6.42,5.89,3,binds_to
155045,CHEMBL1916,6.34,5.78,3,binds_to
155045,CHEMBL1850,6.32,6.32,1,binds_to
155045,CHEMBL1867,6.31,6.09,2,binds_to
155045,CHEMBL1899,6.31,6.31,1,binds_to
155045,CHEMBL3155,6.3,6.27,2,binds_to
155045,CHEMBL2035,6.21,6.02,3,binds_to
155045,CHEMBL3426,6.21,6.21,1,binds_to
155045,CHEMBL211,6.03,5.8,2,binds_to
155045,CHEMBL210,5.57,5.57,1,binds_to
155045,CHEMBL249,5.57,5.57,1,binds_to
155045,CHEMBL1293232,5.55,5.55,1,binds_to
155045,CHEMBL236,5.54,5.54,1,binds_to
157330,CHEMBL220,6.43,6.17,2,binds_to
158276,CHEMBL206,10.15,8.98,6,binds_to
158276,CHEMBL242,7.37,6.81,3,binds_to
158276,CHEMBL1293224,5.8,5.7,2,binds_to
158276,CHEMBL340,5.6,5.6,2,binds_to
158276,CHEMBL3577,5.55,5.55,1,binds_to
158277,CHEMBL1806,8.59,8.59,1,binds_to
158277,CHEMBL2034,6.96,6.96,1,binds_to
158277,CHEMBL1293235,6.6,6.55,2,binds_to
158277,CHEMBL2842,6.38,6.0,2,binds_to
158277,CHEMBL1293298,6.37,6.37,1,binds_to
158277,CHEMBL5514,6.2,6.2,1,binds_to
158277,CHEMBL1293232,6.2,6.2,1,binds_to
158277,CHEMBL1293278,5.7,5.7,1,binds_to
161281,CHEMBL228,8.39,7.72,5,binds_to
161281,CHEMBL222,6.27,6.09,3,binds_to
16450,CHEMBL1963,6.8,6.8,1,binds_to
16450,CHEMBL2406892,5.64,5.64,1,binds_to
161649,CHEMBL1293235,7.3,7.3,1,binds_to
164064,CHEMBL1901,10.36,9.23,17,binds_to
164064,CHEMBL298,10.3,9.32,27,binds_to
165774,CHEMBL1821,9.39,8.96,2,binds_to
165774,CHEMBL216,9.08,8.11,5,binds_to
165774,CHEMBL245,9.03,8.1,3,binds_to
165774,CHEMBL2035,8.77,8.7,2,binds_to
165774,CHEMBL287,8.69,8.5,2,binds_to
165774,CHEMBL211,7.8,7.57,2,binds_to
165774,CHEMBL224,7.16,6.89,2,binds_to
165774,CHEMBL1293235,7.15,7.15,1,binds_to
165774,CHEMBL225,6.61,6.47,2,binds_to
165774,CHEMBL234,6.39,6.15,2,binds_to
165774,CHEMBL1833,6.08,5.98,2,binds_to
165774,CHEMBL2056,5.96,5.96,1,binds_to
165774,CHEMBL3371,5.85,5.68,2,binds_to
165774,CHEMBL1941,5.8,5.79,2,binds_to
165774,CHEMBL340,5.6,5.6,3,binds_to
167875,CHEMBL1293237,8.6,8.6,2,binds_to
167875,CHEMBL220,6.7,6.38,6,binds_to
169321,CHEMBL1293235,5.7,5.7,1,binds_to
16485,CHEMBL218,9.22,9.22,1,binds_to
16485,CHEMBL4461,6.16,6.16,1,binds_to
16485,CHEMBL251,5.61,5.61,1,binds_to
169652,CHEMBL1293232,5.5,5.5,1,binds_to
171062,CHEMBL220,6.0,6.0,1,binds_to
171062,CHEMBL1293232,5.8,5.8,1,binds_to
8633,CHEMBL2903,7.0,7.0,1,binds_to
8633,CHEMBL4159,6.9,6.9,1,binds_to
8633,CHEMBL1075138,5.95,5.95,1,binds_to
8633,CHEMBL1293255,5.65,5.65,1,binds_to
8633,CHEMBL256,5.62,5.62,1,binds_to
8633,CHEMBL1293224,5.6,5.57,2,binds_to
8633,CHEMBL203,5.58,5.58,1,binds_to
175106,CHEMBL2027,6.43,6.43,1,binds_to
17169,CHEMBL340,6.77,6.26,3,binds_to
17169,CHEMBL4302,5.8,5.8,1,binds_to
17169,CHEMBL2327,5.68,5.68,1,binds_to
17169,CHEMBL1835,5.66,5.66,1,binds_to
17169,CHEMBL237,5.61,5.58,2,binds_to
17169,CHEMBL6020,5.54,5.54,2,binds_to
175447,CHEMBL4462,5.92,5.92,2,binds_to
178796,CHEMBL402,8.25,7.39,3,binds_to
180329,CHEMBL340,6.0,6.0,3,binds_to
182546,CHEMBL4261,7.6,7.6,2,binds_to
187515,CHEMBL1293235,5.9,5.9,1,binds_to
187515,CHEMBL2524,5.5,5.5,1,binds_to
187515,CHEMBL340,5.5,5.5,2,binds_to
641189,CHEMBL2034,9.18,8.71,3,binds_to
641189,CHEMBL3019,7.68,7.23,5,binds_to
641189,CHEMBL208,7.28,7.28,1,binds_to
641189,CHEMBL340,6.69,6.69,1,binds_to
641189,CHEMBL5162,6.0,5.9,3,binds_to
641189,CHEMBL3401,5.82,5.82,1,binds_to
641189,CHEMBL1293232,5.8,5.8,1,binds_to
17347,CHEMBL3019,6.7,6.7,1,binds_to
17347,CHEMBL340,6.58,6.34,3,binds_to
17347,CHEMBL1293235,6.2,6.2,1,binds_to
187696,CHEMBL208,10.1,9.31,2,binds_to
187696,CHEMBL2034,9.3,9.0,3,binds_to
187696,CHEMBL1871,7.47,7.47,1,binds_to
187696,CHEMBL1743121,6.06,6.0,2,binds_to
187696,CHEMBL1697668,5.79,5.66,2,binds_to
187696,CHEMBL256,5.78,5.78,1,binds_to
187696,CHEMBL6020,5.62,5.62,1,binds_to
187962,CHEMBL208,9.4,8.72,5,binds_to
187962,CHEMBL3305,7.97,7.97,1,binds_to
187962,CHEMBL2034,7.09,6.72,3,binds_to
187962,CHEMBL206,6.64,6.37,2,binds_to
187962,CHEMBL228,5.62,5.62,1,binds_to
188196,CHEMBL1287617,6.52,6.37,4,binds_to
188196,CHEMBL1743121,6.43,6.42,2,binds_to
188196,CHEMBL237,5.97,5.97,1,binds_to
188196,CHEMBL1697668,5.89,5.87,2,binds_to
188196,CHEMBL6020,5.7,5.7,1,binds_to
647206,CHEMBL1929,10.0,8.35,14,binds_to
647206,CHEMBL5393,7.57,7.57,1,binds_to
647206,CHEMBL1865,7.26,7.26,1,binds_to
647206,CHEMBL5019,5.79,5.79,2,binds_to
647206,CHEMBL1743128,5.72,5.72,1,binds_to
188707,CHEMBL1808,8.59,7.92,2,binds_to
646449,CHEMBL4040,5.9,5.9,1,binds_to
644928,CHEMBL240,6.34,6.34,1,binds_to
188815,CHEMBL204,8.62,7.57,25,binds_to
9623,CHEMBL1835,7.62,6.93,7,binds_to
189203,CHEMBL1808,8.4,8.39,2,binds_to
190629,CHEMBL1871,9.6,8.68,2,binds_to
190629,CHEMBL1293235,8.1,8.1,1,binds_to
190629,CHEMBL3522,7.25,7.25,1,binds_to
190629,CHEMBL2034,6.96,6.96,1,binds_to
190629,CHEMBL208,6.48,6.48,1,binds_to
190629,CHEMBL340,5.9,5.9,2,binds_to
649637,CHEMBL3234,9.96,8.53,2,binds_to
649637,CHEMBL3905,9.8,8.93,4,binds_to
649637,CHEMBL258,9.55,8.59,2,binds_to
649637,CHEMBL1862,9.52,8.93,38,binds_to
649637,CHEMBL1974,9.52,8.15,7,binds_to
649637,CHEMBL2041,9.52,7.99,10,binds_to
649637,CHEMBL1841,9.44,8.44,2,binds_to
649637,CHEMBL3650,9.15,8.88,8,binds_to
649637,CHEMBL2073,9.05,7.86,2,binds_to
649637,CHEMBL279,9.0,8.61,10,binds_to
649637,CHEMBL5014,9.0,8.1,4,binds_to
649637,CHEMBL2007,8.96,8.84,3,binds_to
649637,CHEMBL1913,8.92,8.92,1,binds_to
649637,CHEMBL4142,8.89,8.79,2,binds_to
649637,CHEMBL4223,8.89,7.96,2,binds_to
649637,CHEMBL1795199,8.8,8.05,5,binds_to
649637,CHEMBL1936,8.77,8.04,7,binds_to
649637,CHEMBL267,8.6,8.08,8,binds_to
649637,CHEMBL1868,8.43,8.05,2,binds_to
649637,CHEMBL3973,8.15,7.87,3,binds_to
649637,CHEMBL3987,8.1,8.1,1,binds_to
649637,CHEMBL1844,8.07,8.07,1,binds_to
649637,CHEMBL2742,8.03,7.89,2,binds_to
649637,CHEMBL5319,8.03,7.89,2,binds_to
649637,CHEMBL2815,7.94,7.55,2,binds_to
649637,CHEMBL5464,7.92,7.76,3,binds_to
649637,CHEMBL2634,7.9,7.2,2,binds_to
649637,CHEMBL5719,7.85,7.85,1,binds_to
649637,CHEMBL4014,7.7,7.7,1,binds_to
649637,CHEMBL203,7.66,7.66,1,binds_to
649637,CHEMBL2068,7.57,7.57,1,binds_to
649637,CHEMBL1075104,7.51,6.81,3,binds_to
649637,CHEMBL2835,7.49,7.49,1,binds_to
649637,CHEMBL4454,7.42,7.42,1,binds_to
649637,CHEMBL5393,7.4,7.4,1,binds_to
649637,CHEMBL3886,7.39,7.39,1,binds_to
649637,CHEMBL5330,7.39,7.39,1,binds_to
649637,CHEMBL5146,7.3,7.3,1,binds_to
649637,CHEMBL3778,7.17,6.42,2,binds_to
649637,CHEMBL5334,7.08,7.08,1,binds_to
649637,CHEMBL2010634,7.07,7.07,1,binds_to
649637,CHEMBL5122,7.06,7.06,1,binds_to
649637,CHEMBL2428,7.0,7.0,1,binds_to
649637,CHEMBL1824,6.92,6.92,1,binds_to
649637,CHEMBL5810,6.84,6.39,2,binds_to
649637,CHEMBL260,6.81,6.81,1,binds_to
649637,CHEMBL228,6.78,6.78,1,binds_to
649637,CHEMBL2971,6.77,6.77,1,binds_to
649637,CHEMBL5469,6.53,6.53,1,binds_to
649637,CHEMBL6166,6.51,6.51,1,binds_to
649637,CHEMBL224,6.5,6.5,1,binds_to
649637,CHEMBL5790,6.47,6.47,1,binds_to
649637,CHEMBL4527,6.42,6.42,1,binds_to
649637,CHEMBL2208,6.33,6.33,1,binds_to
649637,CHEMBL3956,6.31,6.31,1,binds_to
649637,CHEMBL4901,6.26,6.26,1,binds_to
649637,CHEMBL4101,6.21,6.21,1,binds_to
649637,CHEMBL3357,6.16,6.16,1,binds_to
649637,CHEMBL240,6.11,6.11,1,binds_to
649637,CHEMBL5749,6.11,6.11,1,binds_to
649637,CHEMBL3961,6.0,6.0,1,binds_to
649637,CHEMBL5145,5.92,5.92,1,binds_to
649637,CHEMBL1951,5.91,5.91,1,binds_to
649637,CHEMBL5147,5.83,5.83,1,binds_to
649637,CHEMBL4597,5.76,5.76,1,binds_to
649637,CHEMBL5047,5.76,5.76,1,binds_to
649637,CHEMBL5284,5.75,5.75,1,binds_to
649637,CHEMBL4267,5.75,5.75,1,binds_to
649637,CHEMBL5251,5.74,5.74,1,binds_to
649637,CHEMBL3290,5.73,5.73,1,binds_to
649637,CHEMBL4355,5.73,5.73,1,binds_to
649637,CHEMBL1980,5.7,5.7,1,binds_to
649637,CHEMBL5701,5.67,5.67,1,binds_to
649637,CHEMBL4948,5.53,5.53,1,binds_to
649637,CHEMBL4578,5.53,5.53,1,binds_to
649637,CHEMBL1833,5.5,5.5,1,binds_to
191342,CHEMBL231,9.19,8.58,9,binds_to
191342,CHEMBL1941,8.48,6.8,3,binds_to
191342,CHEMBL224,8.03,7.18,4,binds_to
191342,CHEMBL225,7.8,7.29,3,binds_to
191342,CHEMBL1833,7.55,7.31,4,binds_to
191342,CHEMBL211,7.43,7.05,5,binds_to
191342,CHEMBL1821,7.33,6.9,2,binds_to
191342,CHEMBL216,7.19,6.51,4,binds_to
191342,CHEMBL245,7.02,6.52,4,binds_to
191342,CHEMBL228,6.91,6.45,4,binds_to
191342,CHEMBL2035,6.68,6.61,2,binds_to
191342,CHEMBL240,6.3,6.0,2,binds_to
191342,CHEMBL234,6.19,6.04,4,binds_to
191342,CHEMBL1942,6.01,5.84,2,binds_to
191342,CHEMBL3371,6.0,5.83,2,binds_to
191342,CHEMBL219,5.97,5.97,1,binds_to
191342,CHEMBL222,5.96,5.83,3,binds_to
191342,CHEMBL217,5.8,5.8,1,binds_to
191342,CHEMBL238,5.53,5.52,2,binds_to
191342,CHEMBL1293235,5.5,5.5,1,binds_to
191172,CHEMBL1875,8.6,7.88,7,binds_to
651088,CHEMBL1828,9.4,9.4,1,binds_to
651088,CHEMBL5366,9.4,8.4,17,binds_to
651088,CHEMBL3105,9.15,8.46,35,binds_to
651088,CHEMBL6154,7.85,6.95,4,binds_to
651088,CHEMBL6164,7.6,7.22,4,binds_to
651088,CHEMBL5083,7.55,6.87,5,binds_to
651088,CHEMBL4597,6.42,6.42,1,binds_to
651088,CHEMBL5407,6.36,6.36,1,binds_to
651088,CHEMBL2292,6.3,5.96,2,binds_to
651088,CHEMBL6142,6.3,6.15,3,binds_to
651088,CHEMBL2429708,6.25,5.86,5,binds_to
651088,CHEMBL5543,6.13,5.92,2,binds_to
651088,CHEMBL2147,5.9,5.9,1,binds_to
651088,CHEMBL308,5.6,5.6,1,binds_to
651088,CHEMBL4105981,5.54,5.54,1,binds_to
651088,CHEMBL4295895,5.51,5.51,1,binds_to
650126,CHEMBL203,10.1,8.69,125,binds_to
650126,CHEMBL3009,9.0,8.59,4,binds_to
650126,CHEMBL1824,8.7,7.85,22,binds_to
650126,CHEMBL4355,7.1,6.65,3,binds_to
650126,CHEMBL3717,6.8,5.95,4,binds_to
650126,CHEMBL2250,6.66,6.66,1,binds_to
650126,CHEMBL1862,6.64,6.08,17,binds_to
650126,CHEMBL3357,6.62,6.62,1,binds_to
650126,CHEMBL4526,6.47,6.47,1,binds_to
650126,CHEMBL1075167,6.44,6.44,1,binds_to
650126,CHEMBL2349,6.33,6.33,1,binds_to
650126,CHEMBL258,6.24,6.24,1,binds_to
650126,CHEMBL3905,6.13,6.13,1,binds_to
650126,CHEMBL2208,6.09,6.09,1,binds_to
650126,CHEMBL1942,6.06,6.06,1,binds_to
650126,CHEMBL2292,6.01,6.01,1,binds_to
650126,CHEMBL260,5.98,5.94,2,binds_to
650126,CHEMBL4948,5.89,5.89,1,binds_to
650126,CHEMBL4937,5.89,5.89,1,binds_to
650126,CHEMBL4004,5.89,5.89,1,binds_to
650126,CHEMBL1974,5.85,5.8,2,binds_to
650126,CHEMBL4223,5.85,5.85,1,binds_to
650126,CHEMBL4204,5.8,5.8,1,binds_to
650126,CHEMBL4376,5.75,5.75,1,binds_to
650126,CHEMBL4718,5.75,5.75,1,binds_to
650126,CHEMBL2637,5.7,5.7,1,binds_to
650126,CHEMBL4179,5.68,5.63,2,binds_to
650126,CHEMBL240,5.66,5.66,1,binds_to
650126,CHEMBL3234,5.66,5.66,1,binds_to
650126,CHEMBL4525,5.64,5.64,1,binds_to
650126,CHEMBL5014,5.57,5.57,1,binds_to
650126,CHEMBL3961,5.55,5.55,1,binds_to
650126,CHEMBL267,5.55,5.55,1,binds_to
650126,CHEMBL5543,5.55,5.55,1,binds_to
650126,CHEMBL5579,5.54,5.54,1,binds_to
650126,CHEMBL4924,5.51,5.51,1,binds_to
650126,CHEMBL4367,5.51,5.51,1,binds_to
650126,CHEMBL5836,5.51,5.51,1,binds_to
192908,CHEMBL228,9.62,8.54,22,binds_to
192908,CHEMBL222,8.8,7.83,24,binds_to
192908,CHEMBL238,6.62,6.27,18,binds_to
192908,CHEMBL340,6.36,6.36,2,binds_to
192908,CHEMBL224,6.2,6.2,1,binds_to
192908,CHEMBL289,6.0,5.83,4,binds_to
192908,CHEMBL229,5.98,5.98,1,binds_to
192908,CHEMBL1916,5.85,5.85,1,binds_to
192908,CHEMBL237,5.71,5.71,1,binds_to
192908,CHEMBL240,5.62,5.62,1,binds_to
193096,CHEMBL238,6.38,6.33,2,binds_to
193096,CHEMBL1293294,5.9,5.9,1,binds_to
193281,CHEMBL1893,7.7,7.7,1,binds_to
18694,CHEMBL230,9.33,6.97,221,binds_to
18694,CHEMBL221,7.89,6.45,17,binds_to
18694,CHEMBL3594,7.83,7.78,4,binds_to
18694,CHEMBL205,7.8,7.3,7,binds_to
18694,CHEMBL3242,7.75,7.75,7,binds_to
18694,CHEMBL2903,7.31,7.31,1,binds_to
18694,CHEMBL3025,7.03,7.03,3,binds_to
18694,CHEMBL3969,7.03,7.03,2,binds_to
18694,CHEMBL3912,7.01,7.01,2,binds_to
18694,CHEMBL6174,6.55,6.45,3,binds_to
18694,CHEMBL3729,6.54,6.25,5,binds_to
18694,CHEMBL5658,6.37,6.3,3,binds_to
18694,CHEMBL1865,6.19,6.19,1,binds_to
18694,CHEMBL1942,6.16,5.9,3,binds_to
18694,CHEMBL3510,6.16,6.16,2,binds_to
18694,CHEMBL1963,6.1,6.1,2,binds_to
18694,CHEMBL4789,6.1,6.1,2,binds_to
18694,CHEMBL260,6.09,6.09,1,binds_to
18694,CHEMBL289,6.0,6.0,1,binds_to
18694,CHEMBL325,5.93,5.93,1,binds_to
18694,CHEMBL215,5.76,5.76,1,binds_to
18694,CHEMBL238,5.71,5.66,2,binds_to
18694,CHEMBL2326,5.66,5.66,6,binds_to
18694,CHEMBL228,5.64,5.64,1,binds_to
654675,CHEMBL211,8.52,8.52,1,binds_to
654675,CHEMBL216,8.52,8.52,1,binds_to
654675,CHEMBL289,5.9,5.9,2,binds_to
654675,CHEMBL240,5.7,5.7,1,binds_to
195974,CHEMBL245,6.66,6.66,1,binds_to
195974,CHEMBL216,6.11,6.11,1,binds_to
195974,CHEMBL2035,6.1,6.1,1,binds_to
658310,CHEMBL1293235,5.85,5.85,1,binds_to
196215,CHEMBL1983,9.4,8.89,6,binds_to
196215,CHEMBL1898,9.4,8.52,5,binds_to
196215,CHEMBL214,8.74,7.59,3,binds_to
660529,CHEMBL233,8.26,8.12,3,binds_to
660529,CHEMBL237,8.17,7.83,2,binds_to
660529,CHEMBL236,6.3,6.3,1,binds_to
660560,CHEMBL245,7.44,7.44,1,binds_to
660560,CHEMBL216,6.77,6.77,1,binds_to
660560,CHEMBL211,6.2,6.2,1,binds_to
660560,CHEMBL240,5.68,5.68,1,binds_to
661783,CHEMBL211,8.36,8.36,1,binds_to
661783,CHEMBL216,8.28,8.28,1,binds_to
661783,CHEMBL228,6.52,6.52,1,binds_to
661783,CHEMBL238,6.05,6.05,1,binds_to
661783,CHEMBL233,5.97,5.97,1,binds_to
661783,CHEMBL222,5.56,5.56,1,binds_to
663629,CHEMBL1899,10.5,9.12,21,binds_to
663629,CHEMBL3895,9.85,9.6,5,binds_to
663629,CHEMBL240,6.05,5.88,2,binds_to
663629,CHEMBL231,5.96,5.96,1,binds_to
663629,CHEMBL228,5.62,5.62,1,binds_to
19101,CHEMBL202,10.4,8.32,15,binds_to
19101,CHEMBL233,5.92,5.92,1,binds_to
19101,CHEMBL220,5.79,5.79,1,binds_to
19101,CHEMBL2056,5.71,5.71,1,binds_to
19101,CHEMBL240,5.67,5.67,1,binds_to
19101,CHEMBL221,5.62,5.62,1,binds_to
19101,CHEMBL234,5.57,5.57,1,binds_to
203048,CHEMBL3251,6.2,6.2,2,binds_to
203048,CHEMBL264,6.09,6.09,1,binds_to
668275,CHEMBL245,8.36,8.36,2,binds_to
668616,CHEMBL208,6.66,6.66,1,binds_to
208978,CHEMBL289,5.7,5.7,2,binds_to
209007,CHEMBL287,7.0,6.81,2,binds_to
209007,CHEMBL340,5.9,5.9,3,binds_to
209007,CHEMBL264,5.89,5.89,1,binds_to
209007,CHEMBL1951,5.75,5.75,1,binds_to
209224,CHEMBL287,7.29,7.11,2,binds_to
209224,CHEMBL264,5.61,5.61,1,binds_to
672807,CHEMBL210,8.24,8.24,1,binds_to
672807,CHEMBL229,5.96,5.96,1,binds_to
672807,CHEMBL2056,5.66,5.66,1,binds_to
672807,CHEMBL228,5.55,5.55,1,binds_to
721,CHEMBL5112,7.82,7.73,2,binds_to
721,CHEMBL1962,7.8,7.62,2,binds_to
721,CHEMBL3026,7.77,7.77,1,binds_to
721,CHEMBL4956,7.77,7.77,1,binds_to
721,CHEMBL237,5.65,5.65,1,binds_to
721,CHEMBL5847,5.62,5.62,1,binds_to
209594,CHEMBL3356,6.4,6.4,1,binds_to
674273,CHEMBL228,9.0,9.0,1,binds_to
674273,CHEMBL1293235,6.1,6.1,1,binds_to
674274,CHEMBL1293235,6.4,6.4,1,binds_to
674274,CHEMBL2608,5.75,5.75,2,binds_to
674277,CHEMBL4040,7.9,7.9,1,binds_to
674277,CHEMBL3397,6.7,6.7,2,binds_to
674277,CHEMBL340,6.1,6.06,5,binds_to
674280,CHEMBL1867,7.48,7.48,1,binds_to
674281,CHEMBL1293237,8.55,8.55,2,binds_to
674281,CHEMBL1293235,8.3,8.3,1,binds_to
674283,CHEMBL1293232,5.85,5.85,1,binds_to
674290,CHEMBL4261,7.0,7.0,2,binds_to
674290,CHEMBL2608,6.55,6.55,2,binds_to
674290,CHEMBL1293235,5.8,5.8,1,binds_to
674299,CHEMBL340,6.7,6.7,2,binds_to
674299,CHEMBL3880,6.53,6.53,1,binds_to
674299,CHEMBL1293232,5.8,5.8,1,binds_to
674299,CHEMBL1075138,5.6,5.6,1,binds_to
674299,CHEMBL4040,5.5,5.5,1,binds_to
674307,CHEMBL1293235,5.9,5.9,1,binds_to
674321,CHEMBL1293235,8.2,8.2,1,binds_to
674325,CHEMBL1978,9.02,7.47,13,binds_to
674325,CHEMBL237,5.62,5.62,1,binds_to
674335,CHEMBL2034,8.0,8.0,1,binds_to
674335,CHEMBL208,6.52,6.52,1,binds_to
674335,CHEMBL217,6.11,6.11,1,binds_to
674335,CHEMBL3401,5.62,5.62,1,binds_to
674337,CHEMBL2034,7.77,7.77,1,binds_to
674337,CHEMBL208,5.89,5.89,1,binds_to
674342,CHEMBL1293235,6.45,6.45,1,binds_to
674343,CHEMBL1293237,7.15,7.15,2,binds_to
674346,CHEMBL1293235,7.35,7.35,1,binds_to
674347,CHEMBL289,6.4,6.4,1,binds_to
674357,CHEMBL1293235,9.0,9.0,1,binds_to
674357,CHEMBL231,7.43,6.96,2,binds_to
674357,CHEMBL1821,7.1,6.67,2,binds_to
674357,CHEMBL245,7.02,6.68,2,binds_to
674357,CHEMBL216,6.96,6.65,2,binds_to
674357,CHEMBL211,6.79,6.56,2,binds_to
674357,CHEMBL224,6.7,6.43,2,binds_to
674357,CHEMBL2035,6.64,6.57,2,binds_to
674357,CHEMBL225,6.48,6.34,2,binds_to
674357,CHEMBL287,6.31,6.13,2,binds_to
674357,CHEMBL1833,5.96,5.86,2,binds_to
674357,CHEMBL223,5.85,5.7,2,binds_to
674357,CHEMBL289,5.82,5.82,1,binds_to
674357,CHEMBL1867,5.79,5.79,1,binds_to
674357,CHEMBL238,5.75,5.7,2,binds_to
674357,CHEMBL222,5.7,5.7,2,binds_to
674357,CHEMBL1942,5.6,5.6,1,binds_to
674364,CHEMBL1293237,8.49,8.49,2,binds_to
674364,CHEMBL5857,6.81,6.8,2,binds_to
674370,CHEMBL1293235,5.9,5.9,1,binds_to
674376,CHEMBL1293237,8.55,8.55,2,binds_to
674376,CHEMBL1293232,6.05,6.05,1,binds_to
674376,CHEMBL1293235,5.55,5.55,1,binds_to
674381,CHEMBL206,7.65,7.65,1,binds_to
674381,CHEMBL1871,7.53,7.53,1,binds_to
674381,CHEMBL208,6.68,6.68,1,binds_to
674381,CHEMBL1293232,5.9,5.9,1,binds_to
674387,CHEMBL1871,9.09,8.15,2,binds_to
674389,CHEMBL3522,6.3,6.3,1,binds_to
674389,CHEMBL228,6.01,6.01,1,binds_to
674389,CHEMBL1741221,5.89,5.8,3,binds_to
674389,CHEMBL5169181,5.89,5.89,1,binds_to
674389,CHEMBL240,5.82,5.82,1,binds_to
674389,CHEMBL237,5.75,5.75,1,binds_to
674389,CHEMBL3401,5.6,5.6,1,binds_to
674389,CHEMBL229,5.5,5.5,1,binds_to
674389,CHEMBL236,5.5,5.5,1,binds_to
674397,CHEMBL1293235,7.65,7.6,2,binds_to
674397,CHEMBL1293232,6.2,6.2,1,binds_to
674418,CHEMBL1697668,6.35,6.22,2,binds_to
674418,CHEMBL1743121,6.03,5.97,2,binds_to
674419,CHEMBL340,6.0,6.0,2,binds_to
674420,CHEMBL1293232,5.9,5.9,1,binds_to
674420,CHEMBL1741189,5.89,5.89,1,binds_to
674420,CHEMBL3577,5.55,5.55,1,binds_to
674422,CHEMBL1293235,7.0,7.0,1,binds_to
674422,CHEMBL2903,6.7,6.15,2,binds_to
674422,CHEMBL4096,6.1,5.85,2,binds_to
674422,CHEMBL5514,6.05,6.05,1,binds_to
674422,CHEMBL3577,5.9,5.72,2,binds_to
674422,CHEMBL4159,5.9,5.9,1,binds_to
674422,CHEMBL2885,5.79,5.79,2,binds_to
674422,CHEMBL3594,5.76,5.76,2,binds_to
674422,CHEMBL1293227,5.7,5.7,1,binds_to
674422,CHEMBL3025,5.62,5.62,2,binds_to
674422,CHEMBL1293226,5.6,5.6,1,binds_to
674422,CHEMBL1293232,5.6,5.6,1,binds_to
674422,CHEMBL3510,5.54,5.54,2,binds_to
674422,CHEMBL4261,5.5,5.5,1,binds_to
674424,CHEMBL1293235,5.65,5.65,1,binds_to
674424,CHEMBL1293232,5.6,5.6,1,binds_to
674425,CHEMBL242,7.21,7.21,1,binds_to
674429,CHEMBL3577,7.35,6.72,2,binds_to
674429,CHEMBL1293232,5.65,5.65,1,binds_to
674429,CHEMBL1947,5.6,5.6,1,binds_to
674430,CHEMBL1075138,7.7,7.7,1,binds_to
674436,CHEMBL279,8.07,7.88,3,binds_to
674436,CHEMBL2185,5.75,5.75,1,binds_to
674441,CHEMBL1855,9.87,9.05,3,binds_to
674441,CHEMBL5849,6.21,6.15,2,binds_to
674443,CHEMBL224,7.81,7.81,1,binds_to
674443,CHEMBL3155,7.15,7.15,1,binds_to
674443,CHEMBL1293235,6.95,6.95,1,binds_to
674443,CHEMBL1983,6.92,6.92,1,binds_to
674443,CHEMBL231,6.9,6.9,1,binds_to
674443,CHEMBL229,6.86,6.86,1,binds_to
674443,CHEMBL228,6.76,6.76,1,binds_to
674443,CHEMBL1942,6.72,6.72,1,binds_to
674443,CHEMBL238,6.67,6.67,1,binds_to
674443,CHEMBL4105907,6.65,6.65,1,binds_to
674443,CHEMBL225,6.6,6.6,1,binds_to
674443,CHEMBL1898,6.58,6.58,1,binds_to
674443,CHEMBL219,6.49,6.49,1,binds_to
674443,CHEMBL1916,6.45,6.45,1,binds_to
674443,CHEMBL234,6.42,6.42,1,binds_to
674443,CHEMBL223,6.35,6.35,1,binds_to
674443,CHEMBL232,6.24,6.24,1,binds_to
674443,CHEMBL2056,6.15,6.15,1,binds_to
674443,CHEMBL222,6.14,6.14,1,binds_to
674443,CHEMBL217,6.13,6.13,1,binds_to
674443,CHEMBL3426,5.96,5.96,1,binds_to
674443,CHEMBL3371,5.95,5.95,1,binds_to
674443,CHEMBL1867,5.86,5.86,1,binds_to
674443,CHEMBL5742,5.7,5.7,1,binds_to
674445,CHEMBL1867,7.93,7.93,1,binds_to
674445,CHEMBL1293224,7.0,7.0,1,binds_to
674446,CHEMBL4261,6.2,6.2,2,binds_to
674451,CHEMBL2034,8.22,8.22,1,binds_to
674451,CHEMBL208,8.17,7.75,2,binds_to
674451,CHEMBL1871,6.65,6.65,1,binds_to
