rank,drug_id,drug_name,score,raw_score,status
2485,CHEMBL1700,SOTALOL HYDROCHLORIDE,0.3605,-5.5671,novel
2486,CHEMBL1762,TOCAINIDE,0.3605,-5.5671,novel
2487,CHEMBL1201136,TITANIUM DIOXIDE,0.3604,-5.5684,novel
2488,CHEMBL1265,ADAPALENE,0.36,-5.5725,novel
2489,CHEMBL1503,OMEPRAZOLE,0.36,-5.573,novel
2490,CHEMBL3989919,FOSNETUPITANT CHLORIDE HYDROCHLORIDE,0.3596,-5.5781,novel
2491,CHEMBL393220,ATORVASTATIN CALCIUM,0.3594,-5.5805,novel
2492,CHEMBL1070,NABUMETONE,0.3593,-5.5816,novel
2493,CHEMBL1200855,TICARCILLIN DISODIUM,0.3591,-5.5842,novel
2494,CHEMBL817,TOLAZAMIDE,0.3589,-5.5869,novel
2495,CHEMBL542541,HYDRALAZINE HYDROCHLORIDE,0.3589,-5.5877,novel
2496,CHEMBL1201202,FONDAPARINUX,0.3588,-5.5879,novel
2497,CHEMBL1201020,DISOPYRAMIDE PHOSPHATE,0.3588,-5.5885,novel
2498,CHEMBL1908847,SPARTEINE,0.3586,-5.5905,novel
2499,CHEMBL264241,ANIDULAFUNGIN,0.3581,-5.5969,novel
2500,CHEMBL571,KETOPROFEN,0.3578,-5.602,novel
2501,CHEMBL3185229,MAGNESIUM CHLORIDE,0.3576,-5.6034,novel
2502,CHEMBL54976,TRYPTOPHAN,0.3576,-5.6034,novel
2503,CHEMBL5095039,GALLIUM GA 68 GOZETOTIDE,0.3574,-5.6064,novel
2504,CHEMBL87992,ESLICARBAZEPINE ACETATE,0.3573,-5.6073,novel
2505,CHEMBL1086,DIBUCAINE,0.3573,-5.6079,novel
2506,CHEMBL1200729,CHLORAMPHENICOL SODIUM SUCCINATE,0.3573,-5.6079,novel
2507,CHEMBL3137310,BENZHYDROCODONE HYDROCHLORIDE,0.3572,-5.6088,novel
2508,CHEMBL1483,ALBENDAZOLE,0.3572,-5.6095,novel
2509,CHEMBL439849,VILAZODONE,0.3571,-5.6106,novel
2510,CHEMBL3140361,ETHAMBUTOL HYDROCHLORIDE,0.3568,-5.6146,novel
2511,CHEMBL1201631,INSULIN HUMAN,0.3564,-5.6196,novel
2512,CHEMBL1463,FLUCYTOSINE,0.3561,-5.624,novel
2513,CHEMBL1075,MORICIZINE,0.356,-5.625,novel
2514,CHEMBL6068368,NEISSERIA MENINGITIDIS OLIGOSACCHARIDE CONJUGATED TO CORYNEBACTERIUM DIPHTHERIAE CRM197,0.3555,-5.6308,novel
2515,CHEMBL1237119,TREPROSTINIL,0.3555,-5.6314,novel
2516,CHEMBL1272,REPAGLINIDE,0.3554,-5.6327,novel
2517,CHEMBL1200453,DOCOSANOL,0.3553,-5.6335,novel
2518,CHEMBL99946,LEVOMILNACIPRAN,0.3553,-5.6343,novel
2519,CHEMBL4297832,SUTIMLIMAB,0.3551,-5.6364,novel
2520,CHEMBL2108336,LIXISENATIDE,0.3549,-5.6388,novel
2521,CHEMBL2105689,LULICONAZOLE,0.3546,-5.6425,novel
2522,CHEMBL456,ETHACRYNIC ACID,0.3542,-5.6482,novel
2523,CHEMBL504,DIMETHYL SULFOXIDE,0.3539,-5.6517,novel
2524,CHEMBL1201864,DIENOGEST,0.3539,-5.6523,novel
2525,CHEMBL2109036,IGOVOMAB,0.3537,-5.6538,novel
2526,CHEMBL40,PHENOBARBITAL,0.3534,-5.6578,novel
2527,CHEMBL1237044,TRAMADOL,0.3533,-5.6597,novel
2528,CHEMBL490,PAROXETINE,0.3528,-5.6656,novel
2529,CHEMBL1863515,GLUCARPIDASE,0.3526,-5.6681,novel
2530,CHEMBL923,RISEDRONIC ACID,0.3524,-5.6706,novel
2531,CHEMBL1201460,DALTEPARIN SODIUM,0.3521,-5.6744,novel
2532,CHEMBL1201011,QUINAPRIL HYDROCHLORIDE,0.3515,-5.683,novel
2533,CHEMBL970,HALAZEPAM,0.3507,-5.6928,novel
2534,CHEMBL6068371,NEISSERIA MENINGITIDIS NEISSERIAL HEPARIN BINDING ANTIGEN,0.3507,-5.6929,novel
2535,CHEMBL445,NORTRIPTYLINE,0.3506,-5.6948,novel
2536,CHEMBL259209,MILNACIPRAN,0.3505,-5.6958,novel
2537,CHEMBL982,NALMEFENE,0.3503,-5.6987,novel
2538,CHEMBL4594217,CANAGLIFLOZIN,0.3502,-5.6995,novel
2539,CHEMBL2010601,IVACAFTOR,0.3499,-5.7039,novel
2540,CHEMBL267936,MECAMYLAMINE,0.3498,-5.7046,novel
2541,CHEMBL477,ADENOSINE,0.3498,-5.7051,novel
2542,CHEMBL6067998,LASOFOXIFENE TARTRATE,0.3497,-5.7065,novel
2543,CHEMBL500,PINDOLOL,0.3496,-5.7069,novel
2544,CHEMBL3544909,CALCIFEDIOL,0.3495,-5.7084,novel
2545,CHEMBL1615369,DABIGATRAN ETEXILATE MESYLATE,0.3495,-5.7089,novel
2546,CHEMBL2111112,VERNAKALANT,0.3493,-5.7106,novel
2547,CHEMBL1201761,BESIFLOXACIN HYDROCHLORIDE,0.3493,-5.7109,novel
2548,CHEMBL1200644,FONDAPARINUX SODIUM,0.3492,-5.712,novel
2549,CHEMBL1240,PROPANTHELINE BROMIDE,0.3492,-5.7131,novel
2550,CHEMBL1200622,PARICALCITOL,0.3491,-5.7143,novel
2551,CHEMBL1014,CANDESARTAN CILEXETIL,0.349,-5.7147,novel
2552,CHEMBL3989507,EDETATE DISODIUM,0.349,-5.715,novel
2553,CHEMBL1237105,CARBOPROST TROMETHAMINE,0.3489,-5.7164,novel
2554,CHEMBL197084,TROFINETIDE,0.3479,-5.7294,novel
2555,CHEMBL1083659,SUVOREXANT,0.3478,-5.7302,novel
2556,CHEMBL1259059,SOFOSBUVIR,0.3476,-5.7325,novel
2557,CHEMBL1200810,DOXERCALCIFEROL,0.3475,-5.7341,novel
2558,CHEMBL437765,RIFAMYCIN,0.3474,-5.7351,novel
2559,CHEMBL2106615,BAZEDOXIFENE ACETATE,0.3473,-5.7372,novel
2560,CHEMBL170988,PHENFORMIN,0.3473,-5.7373,novel
2561,CHEMBL588,FENOLDOPAM,0.3472,-5.7383,novel
2562,CHEMBL291657,CRINECERFONT,0.3467,-5.7449,novel
2563,CHEMBL4650226,ACORAMIDIS HYDROCHLORIDE,0.3466,-5.7463,novel
2564,CHEMBL1064,SIMVASTATIN,0.3464,-5.749,novel
2565,CHEMBL1201822,GALSULFASE,0.3463,-5.7504,novel
2566,CHEMBL969,PRAZEPAM,0.3462,-5.7511,novel
2567,CHEMBL315838,ENCAINIDE,0.3461,-5.7523,novel
2568,CHEMBL637,VENLAFAXINE,0.3459,-5.7546,novel
2569,CHEMBL641,ATOMOXETINE,0.3459,-5.7547,novel
2570,CHEMBL433,VALPROATE SODIUM,0.3459,-5.755,novel
2571,CHEMBL1200922,MEBUTAMATE,0.3455,-5.7602,novel
2572,CHEMBL1200668,CALCIUM CHLORIDE,0.345,-5.7663,novel
2573,CHEMBL964,DISULFIRAM,0.3448,-5.7695,novel
2574,CHEMBL1201723,SINECATECHINS,0.3447,-5.771,novel
2575,CHEMBL175,DEXIBUPROFEN,0.3444,-5.7749,novel
2576,CHEMBL1111,AMBRISENTAN,0.3441,-5.7785,novel
2577,CHEMBL1200523,CEFAZOLIN SODIUM,0.344,-5.7801,novel
2578,CHEMBL2147777,TENELIGLIPTIN,0.3439,-5.7802,novel
2579,CHEMBL1200380,ACYCLOVIR SODIUM,0.3439,-5.7812,novel
2580,CHEMBL3989843,TRANYLCYPROMINE,0.3436,-5.7842,novel
2581,CHEMBL809,SERTRALINE,0.3433,-5.788,novel
2582,CHEMBL1201593,ALTEPLASE,0.3426,-5.7973,novel
2583,CHEMBL11,IMIPRAMINE,0.3417,-5.8087,novel
2584,CHEMBL2107841,ALBIGLUTIDE,0.3415,-5.8113,novel
2585,CHEMBL509,MECLOFENAMIC ACID,0.3415,-5.8116,novel
2586,CHEMBL1201173,MEDRYSONE,0.3415,-5.8124,novel
2587,CHEMBL865,VALDECOXIB,0.3414,-5.8132,novel
2588,CHEMBL75435,DEXKETOPROFEN,0.3406,-5.8229,novel
2589,CHEMBL4594248,CALCITONIN HUMAN,0.3406,-5.8237,novel
2590,CHEMBL894,BUPROPION,0.3403,-5.8272,novel
2591,CHEMBL1200822,FLECAINIDE ACETATE,0.3402,-5.8288,novel
2592,CHEMBL3989923,PITAVASTATIN MAGNESIUM,0.3398,-5.8344,novel
2593,CHEMBL14370,REBOXETINE,0.3395,-5.8383,novel
2594,CHEMBL2364633,SARECYCLINE HYDROCHLORIDE,0.3394,-5.8385,novel
2595,CHEMBL4594607,APADAMTASE ALFA,0.3394,-5.8393,novel
2596,CHEMBL4298126,VON WILLEBRAND FACTOR HUMAN,0.3392,-5.8419,novel
2597,CHEMBL790,CHLORHEXIDINE,0.3389,-5.8457,novel
2598,CHEMBL834,PAMIDRONIC ACID,0.3385,-5.8508,novel
2599,CHEMBL4297620,SOLRIAMFETOL,0.3385,-5.8512,novel
2600,CHEMBL646,TRIAZOLAM,0.3383,-5.8534,novel
2601,CHEMBL2105675,TAFAMIDIS MEGLUMINE,0.3382,-5.8549,novel
2602,CHEMBL1705,CLONIDINE HYDROCHLORIDE,0.3378,-5.8597,novel
2603,CHEMBL4298211,PEGCETACOPLAN,0.3378,-5.8599,novel
2604,CHEMBL6068370,NEISSERIA MENINGITIDIS OUTER MEMBRANE VESICLES,0.3375,-5.8629,novel
2605,CHEMBL878,METOLAZONE,0.3375,-5.863,novel
2606,CHEMBL2165326,APROCITENTAN,0.3368,-5.8726,novel
2607,CHEMBL690,PRAVASTATIN SODIUM,0.3367,-5.8738,novel
2608,CHEMBL1744447,ROSUVASTATIN CALCIUM,0.3365,-5.8758,novel
2609,CHEMBL1518,PROPYLTHIOURACIL,0.3361,-5.8821,novel
2610,CHEMBL590,MENADIONE,0.3358,-5.8852,novel
2611,CHEMBL1703,METFORMIN HYDROCHLORIDE,0.3357,-5.8867,novel
2612,CHEMBL415,CLOMIPRAMINE,0.3352,-5.8933,novel
2613,CHEMBL748,PRALIDOXIME CHLORIDE,0.3351,-5.894,novel
2614,CHEMBL4594335,EPLONTERSEN SODIUM,0.3349,-5.8972,novel
2615,CHEMBL1694,BENAZEPRIL HYDROCHLORIDE,0.3348,-5.8985,novel
2616,CHEMBL4594316,CROVALIMAB,0.3345,-5.9021,novel
2617,CHEMBL621,TRAZODONE,0.3344,-5.9032,novel
2618,CHEMBL231813,TELAPREVIR,0.3344,-5.9036,novel
2619,CHEMBL4297762,GOLODIRSEN,0.3343,-5.9043,novel
2620,CHEMBL4297537,INOTERSEN SODIUM,0.3339,-5.9096,novel
2621,CHEMBL1200473,CYCLOPENTOLATE HYDROCHLORIDE,0.3338,-5.9117,novel
2622,CHEMBL494,ILOPROST,0.3334,-5.9159,novel
2623,CHEMBL19019,NALTREXONE,0.3334,-5.9159,novel
2624,CHEMBL1054,TRICHLORMETHIAZIDE,0.3329,-5.9229,novel
2625,CHEMBL753,PHENOXYBENZAMINE,0.3329,-5.9231,novel
2626,CHEMBL247951,PEMAFIBRATE,0.3328,-5.9243,novel
2627,CHEMBL6068497,OMIDUBICEL NON-CULTURED FRACTION,0.3327,-5.9256,novel
2628,CHEMBL267345,AMPHOTERICIN B,0.3323,-5.9301,novel
2629,CHEMBL3833317,FERRIC PYROPHOSPHATE CITRATE,0.332,-5.9343,novel
2630,CHEMBL1354,SODIUM ACETATE,0.3312,-5.9452,novel
2631,CHEMBL3301583,ANDEXANET ALFA,0.331,-5.948,novel
2632,CHEMBL1754,DOXAPRAM,0.3308,-5.9504,novel
2633,CHEMBL1466,DICUMAROL,0.3305,-5.9543,novel
2634,CHEMBL1218,RAMELTEON,0.3302,-5.958,novel
2635,CHEMBL772,RESERPINE,0.3299,-5.961,novel
2636,CHEMBL3989740,DOXYCYCLINE HYCLATE,0.3296,-5.9661,novel
2637,CHEMBL1025,ISOFLUROPHATE,0.3287,-5.9767,novel
2638,CHEMBL1201473,COLESEVELAM HYDROCHLORIDE,0.3284,-5.9814,novel
2639,CHEMBL1077,BROMFENAC,0.3283,-5.9821,novel
2640,CHEMBL395429,OXYTOCIN,0.3283,-5.9821,novel
2641,CHEMBL45,MELATONIN,0.3283,-5.9824,novel
2642,CHEMBL602,CYSTEAMINE,0.3279,-5.988,novel
2643,CHEMBL597,PHENTOLAMINE,0.3278,-5.9881,novel
2644,CHEMBL2023898,DACLATASVIR,0.3273,-5.9948,novel
2645,CHEMBL4594438,LENACAPAVIR,0.3271,-5.9977,novel
2646,CHEMBL1404,RANOLAZINE,0.3269,-6.0007,novel
2647,CHEMBL429910,DAPAGLIFLOZIN,0.3268,-6.0019,novel
2648,CHEMBL1200604,TROPICAMIDE,0.3268,-6.0021,novel
2649,CHEMBL276832,HYDRALAZINE,0.3265,-6.0053,novel
2650,CHEMBL4297820,ROZANOLIXIZUMAB,0.3265,-6.006,novel
2651,CHEMBL408,TROGLITAZONE,0.3264,-6.0074,novel
2652,CHEMBL476960,VOGLIBOSE,0.3255,-6.0181,novel
2653,CHEMBL1200692,OLMESARTAN MEDOXOMIL,0.3254,-6.0194,novel
2654,CHEMBL93268,SODIUM NITRITE,0.3252,-6.0226,novel
2655,CHEMBL1201314,VALGANCICLOVIR,0.3245,-6.031,novel
2656,CHEMBL870,ALENDRONIC ACID,0.3244,-6.0323,novel
2657,CHEMBL3545183,ETELCALCETIDE HYDROCHLORIDE,0.3242,-6.0347,novel
2658,CHEMBL1201775,SAPROPTERIN DIHYDROCHLORIDE,0.3242,-6.0359,novel
2659,CHEMBL4297802,PEGVALIASE,0.3242,-6.0359,novel
2660,CHEMBL2108676,ELOSULFASE ALFA,0.3236,-6.043,novel
2661,CHEMBL80,NALOXONE,0.3234,-6.0457,novel
2662,CHEMBL1200559,LACTIC ACID,0.3231,-6.0495,novel
2663,CHEMBL4298190,OMIDUBICEL,0.323,-6.0508,novel
2664,CHEMBL2105745,GLYCEROL PHENYLBUTYRATE,0.3229,-6.0519,novel
2665,CHEMBL2368925,DOLASETRON,0.3229,-6.0519,novel
2666,CHEMBL273575,NOMIFENSINE,0.3229,-6.052,novel
2667,CHEMBL1201284,CINACALCET,0.3225,-6.057,novel
2668,CHEMBL267744,TICRYNAFEN,0.3221,-6.062,novel
2669,CHEMBL101,PHENYLBUTAZONE,0.3218,-6.066,novel
2670,CHEMBL1200934,NORGESTIMATE,0.3216,-6.0694,novel
2671,CHEMBL4650241,DELANDISTROGENE MOXEPARVOVEC,0.3207,-6.081,novel
2672,CHEMBL1200332,PROTRIPTYLINE HYDROCHLORIDE,0.3205,-6.0824,novel
2673,CHEMBL1200535,THALLOUS CHLORIDE TL 201,0.3204,-6.0848,novel
2674,CHEMBL3544989,VOLANESORSEN SODIUM,0.3201,-6.0882,novel
2675,CHEMBL1722,METHYLPHENIDATE HYDROCHLORIDE,0.3199,-6.0911,novel
2676,CHEMBL3127326,OMBITASVIR,0.3198,-6.0921,novel
2677,CHEMBL59,DOPAMINE,0.3192,-6.0998,novel
2678,CHEMBL770,TOLAZOLINE,0.3192,-6.1002,novel
2679,CHEMBL404108,LUMIRACOXIB,0.319,-6.1025,novel
2680,CHEMBL1201595,LARONIDASE,0.3185,-6.1083,novel
2681,CHEMBL85231,MEDIFOXAMINE,0.3182,-6.1133,novel
2682,CHEMBL406,INDAPAMIDE,0.3178,-6.1181,novel
2683,CHEMBL3707276,VOSORITIDE,0.3177,-6.1195,novel
2684,CHEMBL557555,CIPROFIBRATE,0.3175,-6.1222,novel
2685,CHEMBL211471,NEOSTIGMINE METHYLSULFATE,0.3173,-6.1238,novel
2686,CHEMBL833,TICLOPIDINE,0.317,-6.1288,novel
2687,CHEMBL1198,PRAMOXINE,0.3165,-6.135,novel
2688,CHEMBL1314,TIOPRONIN,0.3161,-6.1394,novel
2689,CHEMBL1269025,EDOXABAN,0.3154,-6.1485,novel
2690,CHEMBL1201476,ENOXAPARIN SODIUM,0.3152,-6.1521,novel
2691,CHEMBL1200936,PENICILLIN G PROCAINE,0.3151,-6.1524,novel
2692,CHEMBL4594278,GEFAPIXANT CITRATE,0.3144,-6.1618,novel
2693,CHEMBL1200402,AMLODIPINE BESYLATE,0.3137,-6.171,novel
2694,CHEMBL5465559,NYSTATIN,0.3131,-6.178,novel
2695,CHEMBL3707226,DEFIBROTIDE SODIUM,0.3131,-6.1784,novel
2696,CHEMBL5315048,ZILUCOPLAN SODIUM,0.3126,-6.1845,novel
2697,CHEMBL2107885,RETEPLASE,0.3124,-6.1878,novel
2698,CHEMBL1200472,QUAZEPAM,0.312,-6.1926,novel
2699,CHEMBL744,RILUZOLE,0.3117,-6.1969,novel
2700,CHEMBL398435,TICAGRELOR,0.3109,-6.2071,novel
2701,CHEMBL435298,ESFLURBIPROFEN,0.3104,-6.2137,novel
2702,CHEMBL4594265,GIVOSIRAN SODIUM,0.3095,-6.2244,novel
2703,CHEMBL1200370,BENZOYL PEROXIDE,0.3095,-6.2251,novel
2704,CHEMBL524,METHOXAMINE,0.3094,-6.2265,novel
2705,CHEMBL193,NIFEDIPINE,0.309,-6.231,novel
2706,CHEMBL862,GUANFACINE,0.3089,-6.2328,novel
2707,CHEMBL644,TRIMIPRAMINE,0.3087,-6.2358,novel
2708,CHEMBL278819,MINAPRINE,0.3087,-6.2358,novel
2709,CHEMBL1256841,NIALAMIDE,0.3087,-6.2358,novel
2710,CHEMBL1437,NOREPINEPHRINE,0.3086,-6.2363,novel
2711,CHEMBL521606,NADOLOL,0.3085,-6.2377,novel
2712,CHEMBL2106119,CALCIUM GLUCONATE,0.3077,-6.2483,novel
2713,CHEMBL1768,BETHANECHOL CHLORIDE,0.3067,-6.2608,novel
2714,CHEMBL1200468,MALATHION,0.3049,-6.2849,novel
2715,CHEMBL2108966,"INSULIN, NEUTRAL",0.3046,-6.2886,novel
2716,CHEMBL547,ISOTRETINOIN,0.3041,-6.2951,novel
2717,CHEMBL1889140,ROPIVACAINE HYDROCHLORIDE,0.3039,-6.298,novel
2718,CHEMBL3544996,IDARUCIZUMAB,0.3029,-6.31,novel
2719,CHEMBL289480,RILMENIDINE,0.3026,-6.3142,novel
2720,CHEMBL218394,BOCEPREVIR,0.3022,-6.3187,novel
2721,CHEMBL121,ROSIGLITAZONE,0.3022,-6.319,novel
2722,CHEMBL400599,BENFLUOREX,0.3021,-6.3204,novel
2723,CHEMBL1201496,INSULIN ASPART,0.3021,-6.3204,novel
2724,CHEMBL1201613,INSULIN GLULISINE,0.3021,-6.3204,novel
2725,CHEMBL1615371,LEVOMEFOLATE CALCIUM,0.3016,-6.3273,novel
2726,CHEMBL1200843,METHYLERGONOVINE MALEATE,0.3015,-6.3279,novel
2727,CHEMBL1589,ACETOHEXAMIDE,0.3009,-6.3362,novel
2728,CHEMBL956,SUPROFEN,0.3005,-6.3407,novel
2729,CHEMBL2108973,"INSULIN HUMAN, ISOPHANE",0.2995,-6.3546,novel
2730,CHEMBL2108974,INSULIN HUMAN ZINC,0.2993,-6.3573,novel
2731,CHEMBL1201630,INSULIN PURIFIED PORK,0.2992,-6.3586,novel
2732,CHEMBL1201629,INSULIN PURIFIED BEEF,0.299,-6.3601,novel
2733,CHEMBL4297730,CONCIZUMAB,0.299,-6.3612,novel
2734,CHEMBL1201538,INSULIN LISPRO,0.2977,-6.3779,novel
2735,CHEMBL344159,TOLVAPTAN,0.2975,-6.3804,novel
2736,CHEMBL577,ENALAPRILAT ANHYDROUS,0.2974,-6.3811,novel
2737,CHEMBL1899801,PERFLENAPENT,0.2973,-6.3821,novel
2738,CHEMBL459,METHYLDOPA,0.2973,-6.3829,novel
2739,CHEMBL2107869,INSULIN DEGLUDEC,0.2972,-6.3834,novel
2740,CHEMBL6068400,GIVINOSTAT HYDROCHLORIDE,0.2972,-6.3841,novel
2741,CHEMBL877,TRANEXAMIC ACID,0.2968,-6.3897,novel
2742,CHEMBL39736,BUFORMIN,0.2967,-6.3898,novel
2743,CHEMBL2068724,ACAMPROSATE CALCIUM,0.2965,-6.3925,novel
2744,CHEMBL1788403,BIOALLETHRIN,0.2964,-6.3942,novel
2745,CHEMBL1086440,TRICLABENDAZOLE,0.2962,-6.3968,novel
2746,CHEMBL1200878,TRIAMCINOLONE HEXACETONIDE,0.2961,-6.3976,novel
2747,CHEMBL1448,NICLOSAMIDE,0.2954,-6.4066,novel
2748,CHEMBL2103758,PRAMLINTIDE,0.2954,-6.4072,novel
2749,CHEMBL3189072,TIROFIBAN HYDROCHLORIDE,0.2941,-6.4241,novel
2750,CHEMBL395091,ESKETAMINE,0.294,-6.4251,novel
2751,CHEMBL2348780,VAMOROLONE,0.2939,-6.4269,novel
2752,CHEMBL2068884,SODIUM GLUCONATE,0.2936,-6.4301,novel
2753,CHEMBL2108766,PYRETHRUM EXTRACT,0.2936,-6.431,novel
2754,CHEMBL1200494,GUANFACINE HYDROCHLORIDE,0.2934,-6.4336,novel
2755,CHEMBL485,CODEINE,0.2933,-6.4342,novel
2756,CHEMBL282724,SITAXENTAN,0.2929,-6.4396,novel
2757,CHEMBL768,ESMOLOL,0.2928,-6.4402,novel
2758,CHEMBL1095097,EPLERENONE,0.2928,-6.4406,novel
2759,CHEMBL6068338,CLOPIDOGREL HYDROCHLORIDE,0.2927,-6.442,novel
2760,CHEMBL730,NITROGLYCERIN,0.2925,-6.4441,novel
2761,CHEMBL1201619,APROTININ,0.2925,-6.4444,novel
2762,CHEMBL374478,RIFAMPIN,0.2918,-6.4533,novel
2763,CHEMBL1069,VALSARTAN,0.2918,-6.4537,novel
2764,CHEMBL231884,DIOSMIN,0.2917,-6.455,novel
2765,CHEMBL19490,ZOMEPIRAC,0.291,-6.4637,novel
2766,CHEMBL188952,PIRPROFEN,0.291,-6.4637,novel
2767,CHEMBL1201329,TRIMETHAPHAN,0.2906,-6.4692,novel
2768,CHEMBL629,AMITRIPTYLINE,0.2906,-6.4694,novel
2769,CHEMBL35,FUROSEMIDE,0.29,-6.4763,novel
2770,CHEMBL1200354,SODIUM TETRADECYL SULFATE,0.2898,-6.4792,novel
2771,CHEMBL340978,BENOXAPROFEN,0.2891,-6.4886,novel
2772,CHEMBL1771,CLOPIDOGREL,0.2888,-6.4929,novel
2773,CHEMBL1201414,TINZAPARIN SODIUM,0.2885,-6.4959,novel
2774,CHEMBL285674,ESTAZOLAM,0.2884,-6.4974,novel
2775,CHEMBL1521,ZALEPLON,0.2884,-6.4974,novel
2776,CHEMBL266349,MELAGATRAN,0.2882,-6.4999,novel
2777,CHEMBL15891,LINDANE,0.2877,-6.506,novel
2778,CHEMBL4650216,DARIDOREXANT HYDROCHLORIDE,0.2877,-6.5062,novel
2779,CHEMBL1083385,CLOPIDOGREL BISULFATE,0.2877,-6.5068,novel
2780,CHEMBL802,MINOXIDIL,0.2875,-6.5086,novel
2781,CHEMBL3989724,FLURAZEPAM HYDROCHLORIDE,0.2875,-6.5088,novel
2782,CHEMBL1717,TICLOPIDINE HYDROCHLORIDE,0.2874,-6.5105,novel
2783,CHEMBL561157,TREPROSTINIL SODIUM,0.2865,-6.5223,novel
2784,CHEMBL2108545,ORGOTEIN,0.286,-6.5285,novel
2785,CHEMBL2364623,PLAZOMICIN SULFATE,0.2859,-6.53,novel
2786,CHEMBL1020,TOLMETIN,0.2854,-6.5366,novel
2787,CHEMBL1322884,PHENOTHRIN,0.2845,-6.5485,novel
2788,CHEMBL1239,BENZYL BENZOATE,0.2843,-6.5505,novel
2789,CHEMBL2103883,AVATROMBOPAG,0.284,-6.5544,novel
2790,CHEMBL448,PENTOBARBITAL,0.2832,-6.5653,novel
2791,CHEMBL94081,ALCLOFENAC,0.2826,-6.5723,novel
2792,CHEMBL5315118,ILOPROST TROMETHAMINE,0.2825,-6.5737,novel
2793,CHEMBL1046,AMINOCAPROIC ACID,0.2824,-6.5756,novel
2794,CHEMBL1201662,DESIRUDIN,0.2823,-6.5757,novel
2795,CHEMBL707,DOXAZOSIN,0.2817,-6.5836,novel
2796,CHEMBL2105740,SITAXENTAN SODIUM,0.2816,-6.5847,novel
2797,CHEMBL45816,MIBEFRADIL,0.2816,-6.585,novel
2798,CHEMBL334966,CANGRELOR,0.281,-6.5936,novel
2799,CHEMBL734,ACETOHYDROXAMIC ACID,0.2809,-6.5948,novel
2800,CHEMBL5315050,ATOSIBAN ACETATE,0.2796,-6.6112,novel
2801,CHEMBL1089221,BENDAZAC,0.2789,-6.6201,novel
2802,CHEMBL4297873,OCTOCOG ALFA,0.2786,-6.6244,novel
2803,CHEMBL5315069,DAMOCTOCOG ALFA PEGOL,0.2786,-6.6244,novel
2804,CHEMBL1464,WARFARIN,0.2769,-6.6457,novel
2805,CHEMBL5095052,INCLISIRAN SODIUM,0.2769,-6.6466,novel
2806,CHEMBL3707382,VESTRONIDASE ALFA,0.2766,-6.6501,novel
2807,CHEMBL290916,EDARAVONE,0.2766,-6.6505,novel
2808,CHEMBL1163,ATAZANAVIR,0.2765,-6.6509,novel
2809,CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,0.2754,-6.6647,novel
2810,CHEMBL19236,MOXONIDINE,0.275,-6.6701,novel
2811,CHEMBL3833368,RUCAPARIB CAMSYLATE,0.2745,-6.6773,novel
2812,CHEMBL1788386,TETRAMETHRIN,0.2744,-6.6787,novel
2813,CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,0.2741,-6.6823,novel
2814,CHEMBL1525,PERMETHRIN,0.2741,-6.6824,novel
2815,CHEMBL1017,TELMISARTAN,0.2734,-6.6913,novel
2816,CHEMBL3989820,ZOLPIDEM TARTRATE,0.2733,-6.692,novel
2817,CHEMBL595,PIOGLITAZONE,0.2733,-6.692,novel
2818,CHEMBL1201293,ACAMPROSATE,0.2726,-6.7014,novel
2819,CHEMBL645,BISOPROLOL,0.2725,-6.7033,novel
2820,CHEMBL967,TEMAZEPAM,0.2722,-6.7071,novel
2821,CHEMBL1189679,PALONOSETRON,0.2719,-6.7104,novel
2822,CHEMBL2018096,IPRAGLIFLOZIN,0.2719,-6.7111,novel
2823,CHEMBL2109624,CAPLACIZUMAB,0.2718,-6.7112,novel
2824,CHEMBL814,FLUVOXAMINE,0.2716,-6.7139,novel
2825,CHEMBL625,THIABENDAZOLE,0.2714,-6.7169,novel
2826,CHEMBL3545184,ETELCALCETIDE,0.2712,-6.7192,novel
2827,CHEMBL3833346,TOFERSEN,0.2703,-6.731,novel
2828,CHEMBL2,PRAZOSIN,0.2702,-6.7328,novel
2829,CHEMBL5315075,SUSOCTOCOG ALFA,0.2702,-6.733,novel
2830,CHEMBL1201647,"SUGAR, INVERT",0.2699,-6.7369,novel
2831,CHEMBL1658,RETAPAMULIN,0.2689,-6.7499,novel
2832,CHEMBL1008,BEPRIDIL,0.2686,-6.7538,novel
2833,CHEMBL1200689,NITRIC OXIDE,0.2681,-6.7595,novel
2834,CHEMBL1480,FELODIPINE,0.268,-6.7608,novel
2835,CHEMBL1237061,PITAVASTATIN CALCIUM,0.2677,-6.7643,novel
2836,CHEMBL1200696,POTASSIUM PERCHLORATE,0.2673,-6.7701,novel
2837,CHEMBL502097,MIPOMERSEN SODIUM,0.2673,-6.7702,novel
2838,CHEMBL3833393,EMICIZUMAB,0.2661,-6.7855,novel
2839,CHEMBL4297579,VALOCTOCOGENE ROXAPARVOVEC,0.2661,-6.7859,novel
2840,CHEMBL1237,LISINOPRIL ANHYDROUS,0.2658,-6.7896,novel
2841,CHEMBL6995,PRACTOLOL,0.2653,-6.7964,novel
2842,CHEMBL1414320,SUXIBUZONE,0.2651,-6.7981,novel
2843,CHEMBL1200331,FOSFOMYCIN TROMETHAMINE,0.2645,-6.8062,novel
2844,CHEMBL6068333,CLOPIDOGREL BESILATE,0.2637,-6.8167,novel
